	s319	230605	7	2999.99
	s319	251267	8	899.99
	s319	721164	9	2699.99
	s319	722851	3	1799.99
	s319	733437	8	4099.99
	s319	735135	8	1599.99
	s319	735137	0	1659.99
	s319	778989	9	1899.99
	s319	785624	1	1199.99
	s319	786573	7	2499.99
	s319	789207	8	1999.99
	s319	832520	9	1899.99
	s319	835583	6	999.99
	s319	835586	2	1149.99
	s319	835587	4	1199.99
	s319	835588	9	1249.99
	s319	835589	8	1499.99
	s319	835592	6	1999.99
	s319	835593	8	1999.99
	s319	835594	4	1399.99
	s319	835595	2	2599.99
	s319	835597	4	2899.99
	s319	836185	6	1399.99
	s319	838558	0	1399.99
	s319	839559	6	1699.99
	s319	839560	5	1999.99
	s319	839561	0	2699.99
	s319	839565	1	1349.99
	s319	839569	9	1499.99
	s319	839571	4	1899.99
	s319	839573	8	1399.99
	s319	844146	9	1399.99
	s319	844155	7	1649.99
	s319	844157	9	1699.99
	s319	844158	7	1699.99
	s319	844161	8	1899.99
	s319	848746	9	1599.99
	s319	848748	7	1899.99
	s319	854733	5	3699.99
	s319	855299	1	1599.99
	s319	856048	2	1749.99
	s319	856052	1	1998
	s319	857315	0	1999.99
	s319	857317	3	2499.99
	s319	857868	2	1999.99
	s319	858524	6	2499.99
	s319	858526	7	1999.99
	s319	858527	0	1699.99
	s319	859222	2	899.99
	s319	859224	9	1299.99
	s319	859226	6	2199.99
	s319	859565	9	949.99
	s319	859567	6	2099.99
	s319	859570	8	1799.99
	s319	860115	0	1399.99
	s319	860286	5	2199.99
	s319	862285	4	1699.99
	s319	862288	6	1599.99
	s319	862756	1	2099.99
	s319	863530	4	2999.99
	s319	863781	3	2099.99
	s319	863782	1	2199.99
	s319	864505	3	2299.99
	s319	711429	6	798
	s319	735141	3	1299.99
	s319	780062	7	999.99
	s319	782538	2	899.99
	s319	788067	0	1349.99
	s319	788068	1	1449.99
	s319	788069	0	1499.99
	s319	788070	2	1599.99
	s319	790369	5	1349.99
	s319	790370	4	1599.99
	s319	793128	3	1349.99
	s319	839428	3	999
	s319	842693	4	1899.99
	s319	845229	4	1599.99
	s319	845235	1	1399.99
	s319	846916	0	1799.99
	s319	850409	5	1799.99
	s319	850864	7	1099.99
	s319	851057	4	1299.99
	s319	853860	1	1999.99
	s319	853861	6	2699.99
	s319	860476	7	1459.99
	s319	860477	4	1499.99
	s319	860478	3	1599.99
	s319	860979	8	2499.99
	s319	862774	9	2599.99
	s319	862775	0	3599.99
	s319	863513	6	1249.99
	s319	863515	8	1499.99
	s319	863516	8	1899.99
	s319	863517	8	1599.99
	s319	863688	4	1499.99
	s319	255271	7	1499.99
	s319	276211	9	1429.99
	s319	717834	9	1299.99
	s319	727973	9	1399.99
	s319	728522	2	1299.99
	s319	785281	8	1299.99
	s319	785282	3	1199.99
	s319	791229	2	999.99
	s319	798971	8	1299.99
	s319	798978	7	1599.99
	s319	838545	7	1649.99
	s319	838854	0	1299.99
	s319	838855	1	1449.99
	s319	838856	2	1389.99
	s319	838858	4	1299.99
	s319	842295	4	1149.99
	s319	842326	1	1099.99
	s319	842475	3	2299.99
	s319	847028	4	1549.99
	s319	847033	8	1399.99
	s319	850079	5	1199.99
	s319	850083	4	1299.99
	s319	859691	5	1499.99
	s319	861530	8	1899.99
	s319	862765	6	1899.99
	s319	781315	9	529.99
	s319	838742	8	729
	s319	839502	2	249.99
