	s326	230605	0	2999.99
	s326	251267	2	899.99
	s326	721164	7	2699.99
	s326	722851	1	1799.99
	s326	733437	9	4099.99
	s326	735135	7	1599.99
	s326	735137	8	1659.99
	s326	778989	1	1899.99
	s326	785624	9	1199.99
	s326	786573	7	2499.99
	s326	789207	3	1999.99
	s326	832520	0	1899.99
	s326	835583	8	999.99
	s326	835586	7	1149.99
	s326	835587	7	1199.99
	s326	835588	2	1249.99
	s326	835589	1	1499.99
	s326	835592	6	1999.99
	s326	835593	4	1999.99
	s326	835594	8	1399.99
	s326	835595	6	2599.99
	s326	835597	8	2899.99
	s326	836185	5	1399.99
	s326	838558	0	1399.99
	s326	839559	2	1699.99
	s326	839560	5	1999.99
	s326	839561	5	2699.99
	s326	839565	2	1349.99
	s326	839569	4	1499.99
	s326	839571	8	1899.99
	s326	839573	7	1399.99
	s326	844146	0	1399.99
	s326	844155	2	1649.99
	s326	844157	3	1699.99
	s326	844158	6	1699.99
	s326	844161	6	1899.99
	s326	848746	7	1599.99
	s326	848748	0	1899.99
	s326	854733	8	3699.99
	s326	855299	8	1599.99
	s326	856048	9	1749.99
	s326	856052	7	1998
	s326	857315	3	1999.99
	s326	857317	1	2499.99
	s326	857868	9	1999.99
	s326	858524	8	2499.99
	s326	858526	1	1999.99
	s326	858527	7	1699.99
	s326	859222	6	899.99
	s326	859224	6	1299.99
	s326	859226	4	2199.99
	s326	859565	1	949.99
	s326	859567	7	2099.99
	s326	859570	9	1799.99
	s326	860115	9	1399.99
	s326	860286	4	2199.99
	s326	862285	9	1699.99
	s326	862288	6	1599.99
	s326	862756	3	2099.99
	s326	863530	6	2999.99
	s326	863781	5	2099.99
	s326	863782	7	2199.99
	s326	864505	9	2299.99
	s326	711429	7	798
	s326	735141	5	1299.99
	s326	780062	3	999.99
	s326	782538	0	899.99
	s326	788067	4	1349.99
	s326	788068	5	1449.99
	s326	788069	1	1499.99
	s326	788070	9	1599.99
	s326	790369	6	1349.99
	s326	790370	0	1599.99
	s326	793128	8	1349.99
	s326	839428	1	999
	s326	842693	4	1899.99
	s326	845229	0	1599.99
	s326	845235	0	1399.99
	s326	846916	8	1799.99
	s326	850409	5	1799.99
	s326	850864	3	1099.99
	s326	851057	8	1299.99
	s326	853860	2	1999.99
	s326	853861	4	2699.99
	s326	860476	8	1459.99
	s326	860477	0	1499.99
	s326	860478	3	1599.99
	s326	860979	4	2499.99
	s326	862774	6	2599.99
	s326	862775	4	3599.99
	s326	863513	1	1249.99
	s326	863515	0	1499.99
	s326	863516	9	1899.99
	s326	863517	6	1599.99
	s326	863688	9	1499.99
	s326	255271	0	1499.99
	s326	276211	7	1429.99
	s326	717834	8	1299.99
	s326	727973	7	1399.99
	s326	728522	1	1299.99
	s326	785281	6	1299.99
