	s324	230605	2	2999.99
	s324	251267	5	899.99
	s324	721164	3	2699.99
	s324	722851	3	1799.99
	s324	733437	0	4099.99
	s324	735135	4	1599.99
	s324	735137	4	1659.99
	s324	778989	4	1899.99
	s324	785624	3	1199.99
	s324	786573	4	2499.99
	s324	789207	0	1999.99
	s324	832520	9	1899.99
	s324	835583	0	999.99
	s324	835586	0	1149.99
	s324	835587	6	1199.99
	s324	835588	4	1249.99
	s324	835589	7	1499.99
	s324	835592	8	1999.99
	s324	835593	3	1999.99
	s324	835594	9	1399.99
	s324	835595	4	2599.99
	s324	835597	9	2899.99
	s324	836185	8	1399.99
	s324	838558	7	1399.99
	s324	839559	3	1699.99
	s324	839560	9	1999.99
	s324	839561	7	2699.99
	s324	839565	5	1349.99
	s324	839569	2	1499.99
	s324	839571	3	1899.99
	s324	839573	8	1399.99
	s324	844146	2	1399.99
	s324	844155	9	1649.99
	s324	844157	1	1699.99
	s324	844158	9	1699.99
	s324	844161	6	1899.99
	s324	848746	8	1599.99
	s324	848748	1	1899.99
	s324	854733	8	3699.99
	s324	855299	1	1599.99
	s324	856048	4	1749.99
	s324	856052	0	1998
	s324	857315	8	1999.99
	s324	857317	2	2499.99
	s324	857868	9	1999.99
	s324	858524	8	2499.99
	s324	858526	1	1999.99
	s324	858527	2	1699.99
	s324	859222	7	899.99
	s324	859224	6	1299.99
	s324	859226	2	2199.99
	s324	859565	8	949.99
	s324	859567	0	2099.99
	s324	859570	2	1799.99
	s324	860115	8	1399.99
	s324	860286	3	2199.99
	s324	862285	4	1699.99
	s324	862288	3	1599.99
	s324	862756	3	2099.99
	s324	863530	7	2999.99
	s324	863781	1	2099.99
	s324	863782	0	2199.99
	s324	864505	2	2299.99
	s324	711429	7	798
	s324	735141	7	1299.99
	s324	780062	4	999.99
	s324	782538	8	899.99
	s324	788067	8	1349.99
	s324	788068	0	1449.99
	s324	788069	6	1499.99
	s324	788070	8	1599.99
	s324	790369	5	1349.99
	s324	790370	7	1599.99
	s324	793128	0	1349.99
	s324	839428	0	999
	s324	842693	3	1899.99
	s324	845229	1	1599.99
	s324	845235	4	1399.99
	s324	846916	2	1799.99
	s324	850409	2	1799.99
	s324	850864	8	1099.99
	s324	851057	1	1299.99
	s324	853860	1	1999.99
	s324	853861	9	2699.99
	s324	860476	2	1459.99
	s324	860477	3	1499.99
	s324	860478	7	1599.99
	s324	860979	8	2499.99
	s324	862774	7	2599.99
	s324	862775	9	3599.99
	s324	863513	2	1249.99
	s324	863515	6	1499.99
	s324	863516	1	1899.99
	s324	863517	2	1599.99
	s324	863688	4	1499.99
	s324	255271	1	1499.99
	s324	276211	8	1429.99
	s324	717834	6	1299.99
	s324	727973	5	1399.99
	s324	728522	3	1299.99
	s324	785281	1	1299.99
	s324	785282	3	1199.99
	s324	791229	6	999.99
	s324	798971	1	1299.99
	s324	798978	7	1599.99
	s324	838545	7	1649.99
	s324	838854	7	1299.99
	s324	838855	1	1449.99
	s324	838856	8	1389.99
	s324	838858	1	1299.99
	s324	842295	1	1149.99
	s324	842326	2	1099.99
	s324	842475	8	2299.99
	s324	847028	4	1549.99
	s324	847033	0	1399.99
	s324	850079	2	1199.99
	s324	850083	1	1299.99
	s324	859691	5	1499.99
	s324	861530	8	1899.99
	s324	862765	0	1899.99
	s324	781315	0	529.99
	s324	838742	6	729
	s324	839502	9	249.99
	s324	843988	8	169.99
	s324	843994	6	279.99
	s324	843995	7	369.99
	s324	843996	4	359.99
	s324	843997	8	449.99
	s324	848100	2	239.99
	s324	848101	4	269.99
	s324	860023	7	479.99
	s324	862740	4	759.99
	s324	845424	8	2999.99
	s324	851028	7	999.99
	s324	851031	5	1999.99
	s324	851956	2	3599.99
	s324	853102	6	2599.99
	s324	857217	1	4399.99
	s324	859240	8	799.99
	s324	859719	6	2099.99
	s324	859816	4	1999.99
	s324	859817	0	3399.99
	s324	860031	9	3399.99
	s324	860034	7	2249.99
	s324	860038	1	1999.99
	s324	860062	0	3399.99
	s324	860063	0	3399.99
	s324	860500	4	3499.99
	s324	860584	8	3999.99
	s324	860995	0	3299.99
	s324	860998	7	2599.99
	s324	861398	2	3199.99
	s324	861408	2	3699.99
	s324	861466	2	2799.99
	s324	861858	3	4999.99
	s324	861874	4	2499.99
	s324	861875	1	2699.99
	s324	861877	8	3099.99
	s324	861880	9	3399.99
	s324	861881	6	1299.99
	s324	862046	7	4399.99
	s324	862165	1	1599.99
	s324	862523	8	2249.99
	s324	862533	2	1299.99
	s324	863187	1	3999.99
	s324	863684	0	2099.99
	s324	864080	6	2199.99
	s324	864355	4	3999.99
	s324	864677	1	1899.99
	s324	864678	1	2599.99
	s324	865704	4	999.99
	s324	865707	4	999.99
	s324	729248	2	299.99
	s324	790865	7	849.99
	s324	791736	8	849.99
	s324	833063	9	319.99
	s324	834824	4	999.99
	s324	840547	7	699.99
	s324	842554	3	499.99
	s324	842555	5	1049.99
	s324	850961	3	649.99
	s324	854079	5	369.99
	s324	854089	3	899.99
	s324	856976	8	699.99
	s324	857328	8	899.99
	s324	857332	3	1499.99
	s324	860714	5	1249.99
	s324	861980	5	749.99
	s324	862357	8	699.99
	s324	781642	4	1249.99
	s324	830862	4	899.99
	s324	839381	4	549.99
	s324	839727	6	299.99
	s324	840044	6	629.99
	s324	840046	4	629.99
	s324	840048	1	749.99
	s324	840050	6	749.99
	s324	840253	0	799.99
	s324	840558	0	699.99
	s324	840559	4	899.99
	s324	842428	0	1699.99
	s324	842867	7	649.99
	s324	845650	0	399.99
	s324	845659	5	249.99
	s324	845662	1	379.99
	s324	847344	3	499.99
	s324	849757	8	799.99
	s324	851633	9	499.99
	s324	851634	2	499.99
	s324	851635	9	689.99
	s324	851636	4	689.99
	s324	856241	1	499.99
	s324	858077	9	1299.99
	s324	858580	3	1149.99
	s324	861863	3	349.99
	s324	861865	9	449.99
	s324	861866	8	699.99
	s324	791363	2	1799.99
	s324	833609	2	899.99
	s324	833610	7	699.99
	s324	834410	4	499.99
	s324	839295	8	529.99
	s324	840132	9	369.99
	s324	841756	0	799.99
	s324	848309	0	749.99
	s324	850938	8	699.99
	s324	854764	9	329.99
	s324	839161	6	1249.99
	s324	833601	0	419.99
	s324	845913	9	239.99
	s324	787456	0	8999.99
	s324	830631	3	1899.99
	s324	830633	8	2199.99
	s324	832449	6	11399.99
	s324	832453	5	5699.99
	s324	832464	1	3999.99
