	s321	230605	9	2999.99
	s321	251267	4	899.99
	s321	721164	0	2699.99
	s321	722851	0	1799.99
	s321	733437	8	4099.99
	s321	735135	1	1599.99
	s321	735137	3	1659.99
	s321	778989	0	1899.99
	s321	785624	5	1199.99
	s321	786573	5	2499.99
	s321	789207	9	1999.99
	s321	832520	9	1899.99
	s321	835583	7	999.99
	s321	835586	4	1149.99
	s321	835587	2	1199.99
	s321	835588	5	1249.99
	s321	835589	4	1499.99
	s321	835592	2	1999.99
	s321	835593	2	1999.99
	s321	835594	4	1399.99
	s321	835595	5	2599.99
	s321	835597	0	2899.99
	s321	836185	8	1399.99
	s321	838558	7	1399.99
	s321	839559	3	1699.99
	s321	839560	0	1999.99
	s321	839561	2	2699.99
	s321	839565	5	1349.99
	s321	839569	5	1499.99
	s321	839571	0	1899.99
	s321	839573	3	1399.99
	s321	844146	6	1399.99
	s321	844155	0	1649.99
	s321	844157	9	1699.99
	s321	844158	8	1699.99
	s321	844161	3	1899.99
	s321	848746	3	1599.99
	s321	848748	0	1899.99
	s321	854733	6	3699.99
	s321	855299	5	1599.99
	s321	856048	2	1749.99
	s321	856052	9	1998
	s321	857315	5	1999.99
	s321	857317	9	2499.99
	s321	857868	5	1999.99
	s321	858524	2	2499.99
	s321	858526	0	1999.99
	s321	858527	3	1699.99
	s321	859222	0	899.99
	s321	859224	0	1299.99
	s321	859226	0	2199.99
	s321	859565	7	949.99
	s321	859567	7	2099.99
	s321	859570	2	1799.99
	s321	860115	8	1399.99
	s321	860286	4	2199.99
	s321	862285	0	1699.99
	s321	862288	6	1599.99
	s321	862756	4	2099.99
	s321	863530	9	2999.99
	s321	863781	4	2099.99
	s321	863782	9	2199.99
	s321	864505	5	2299.99
	s321	711429	9	798
	s321	735141	5	1299.99
	s321	780062	5	999.99
	s321	782538	2	899.99
	s321	788067	2	1349.99
	s321	788068	3	1449.99
	s321	788069	1	1499.99
	s321	788070	9	1599.99
	s321	790369	1	1349.99
	s321	790370	9	1599.99
	s321	793128	5	1349.99
	s321	839428	6	999
	s321	842693	6	1899.99
	s321	845229	2	1599.99
	s321	845235	0	1399.99
	s321	846916	7	1799.99
	s321	850409	0	1799.99
	s321	850864	2	1099.99
	s321	851057	9	1299.99
	s321	853860	6	1999.99
	s321	853861	7	2699.99
	s321	860476	9	1459.99
	s321	860477	5	1499.99
	s321	860478	3	1599.99
	s321	860979	4	2499.99
	s321	862774	7	2599.99
	s321	862775	7	3599.99
	s321	863513	8	1249.99
	s321	863515	5	1499.99
	s321	863516	3	1899.99
	s321	863517	9	1599.99
	s321	863688	1	1499.99
	s321	255271	1	1499.99
	s321	276211	6	1429.99
	s321	717834	4	1299.99
	s321	727973	8	1399.99
	s321	728522	8	1299.99
	s321	785281	8	1299.99
	s321	785282	6	1199.99
	s321	791229	1	999.99
	s321	798971	9	1299.99
	s321	798978	6	1599.99
	s321	838545	6	1649.99
	s321	838854	6	1299.99
	s321	838855	8	1449.99
	s321	838856	1	1389.99
	s321	838858	4	1299.99
	s321	842295	3	1149.99
	s321	842326	9	1099.99
	s321	842475	2	2299.99
	s321	847028	7	1549.99
	s321	847033	1	1399.99
	s321	850079	0	1199.99
	s321	850083	4	1299.99
	s321	859691	2	1499.99
	s321	861530	1	1899.99
	s321	862765	2	1899.99
	s321	781315	7	529.99
	s321	838742	8	729
	s321	839502	7	249.99
	s321	843988	2	169.99
	s321	843994	5	279.99
	s321	843995	3	369.99
	s321	843996	9	359.99
	s321	843997	6	449.99
	s321	848100	1	239.99
	s321	848101	6	269.99
	s321	860023	5	479.99
	s321	862740	7	759.99
	s321	845424	7	2999.99
	s321	851028	6	999.99
	s321	851031	0	1999.99
	s321	851956	7	3599.99
	s321	853102	2	2599.99
	s321	857217	6	4399.99
	s321	859240	6	799.99
	s321	859719	2	2099.99
	s321	859816	2	1999.99
	s321	859817	7	3399.99
	s321	860031	4	3399.99
	s321	860034	6	2249.99
	s321	860038	6	1999.99
	s321	860062	8	3399.99
	s321	860063	7	3399.99
	s321	860500	8	3499.99
	s321	860584	3	3999.99
	s321	860995	9	3299.99
	s321	860998	1	2599.99
	s321	861398	2	3199.99
	s321	861408	4	3699.99
	s321	861466	9	2799.99
	s321	861858	5	4999.99
	s321	861874	8	2499.99
	s321	861875	8	2699.99
	s321	861877	7	3099.99
	s321	861880	0	3399.99
	s321	861881	1	1299.99
	s321	862046	4	4399.99
	s321	862165	0	1599.99
	s321	862523	7	2249.99
	s321	862533	6	1299.99
	s321	863187	8	3999.99
	s321	863684	6	2099.99
	s321	864080	3	2199.99
	s321	864355	8	3999.99
	s321	864677	9	1899.99
	s321	864678	8	2599.99
	s321	865704	8	999.99
	s321	865707	7	999.99
	s321	729248	4	299.99
	s321	790865	4	849.99
	s321	791736	1	849.99
	s321	833063	2	319.99
	s321	834824	1	999.99
	s321	840547	1	699.99
	s321	842554	5	499.99
	s321	842555	3	1049.99
	s321	850961	7	649.99
	s321	854079	7	369.99
	s321	854089	3	899.99
	s321	856976	0	699.99
	s321	857328	4	899.99
	s321	857332	6	1499.99
	s321	860714	3	1249.99
	s321	861980	6	749.99
	s321	862357	3	699.99
	s321	781642	4	1249.99
	s321	830862	6	899.99
	s321	839381	9	549.99
	s321	839727	5	299.99
	s321	840044	0	629.99
	s321	840046	2	629.99
	s321	840048	0	749.99
	s321	840050	7	749.99
	s321	840253	1	799.99
	s321	840558	1	699.99
	s321	840559	6	899.99
	s321	842428	5	1699.99
	s321	842867	2	649.99
	s321	845650	3	399.99
	s321	845659	3	249.99
	s321	845662	9	379.99
	s321	847344	1	499.99
	s321	849757	0	799.99
	s321	851633	0	499.99
	s321	851634	7	499.99
	s321	851635	1	689.99
	s321	851636	4	689.99
	s321	856241	4	499.99
	s321	858077	0	1299.99
	s321	858580	8	1149.99
	s321	861863	2	349.99
	s321	861865	3	449.99
	s321	861866	0	699.99
	s321	791363	7	1799.99
	s321	833609	7	899.99
	s321	833610	2	699.99
	s321	834410	6	499.99
	s321	839295	3	529.99
	s321	840132	7	369.99
	s321	841756	7	799.99
	s321	848309	6	749.99
	s321	850938	3	699.99
	s321	854764	0	329.99
	s321	839161	5	1249.99
