	s327	230605	3	2999.99
	s327	251267	8	899.99
	s327	721164	4	2699.99
	s327	722851	8	1799.99
	s327	733437	9	4099.99
	s327	735135	4	1599.99
	s327	735137	0	1659.99
	s327	778989	5	1899.99
	s327	785624	1	1199.99
	s327	786573	2	2499.99
	s327	789207	4	1999.99
	s327	832520	7	1899.99
	s327	835583	1	999.99
	s327	835586	8	1149.99
	s327	835587	6	1199.99
	s327	835588	4	1249.99
	s327	835589	5	1499.99
	s327	835592	0	1999.99
	s327	835593	5	1999.99
	s327	835594	2	1399.99
	s327	835595	5	2599.99
	s327	835597	9	2899.99
	s327	836185	3	1399.99
	s327	838558	0	1399.99
	s327	839559	4	1699.99
	s327	839560	8	1999.99
	s327	839561	3	2699.99
	s327	839565	9	1349.99
	s327	839569	2	1499.99
	s327	839571	6	1899.99
	s327	839573	4	1399.99
	s327	844146	1	1399.99
	s327	844155	3	1649.99
	s327	844157	5	1699.99
	s327	844158	8	1699.99
	s327	844161	0	1899.99
	s327	848746	1	1599.99
	s327	848748	8	1899.99
	s327	854733	2	3699.99
	s327	855299	8	1599.99
	s327	856048	5	1749.99
	s327	856052	8	1998
	s327	857315	5	1999.99
	s327	857317	8	2499.99
	s327	857868	6	1999.99
	s327	858524	0	2499.99
	s327	858526	0	1999.99
	s327	858527	4	1699.99
	s327	859222	5	899.99
	s327	859224	1	1299.99
	s327	859226	2	2199.99
	s327	859565	5	949.99
	s327	859567	5	2099.99
	s327	859570	3	1799.99
	s327	860115	4	1399.99
	s327	860286	6	2199.99
	s327	862285	1	1699.99
	s327	862288	0	1599.99
	s327	862756	2	2099.99
	s327	863530	5	2999.99
	s327	863781	4	2099.99
	s327	863782	7	2199.99
	s327	864505	2	2299.99
	s327	711429	2	798
	s327	735141	5	1299.99
	s327	780062	7	999.99
	s327	782538	4	899.99
	s327	788067	3	1349.99
	s327	788068	0	1449.99
	s327	788069	8	1499.99
	s327	788070	3	1599.99
	s327	790369	8	1349.99
	s327	790370	5	1599.99
	s327	793128	2	1349.99
	s327	839428	6	999
	s327	842693	9	1899.99
	s327	845229	8	1599.99
	s327	845235	2	1399.99
	s327	846916	2	1799.99
	s327	850409	9	1799.99
	s327	850864	9	1099.99
	s327	851057	7	1299.99
	s327	853860	2	1999.99
	s327	853861	1	2699.99
	s327	860476	1	1459.99
	s327	860477	7	1499.99
	s327	860478	7	1599.99
	s327	860979	2	2499.99
	s327	862774	4	2599.99
